0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
631,Jonathan Merlo,Brazil,Male,M35-39,64,9:47:40,214,59:51,286,5:21:56,453,3:15:04,126,Finisher
697,Ramon Lopes Ferreira,Brazil,Male,M35-39,65,9:48:22,215,1:01:52,417,5:10:52,258,3:27:13,243,Finisher
673,Ivan Krestinin,Unknown,Male,M35-39,66,9:48:25,216,1:12:19,1044,5:09:29,238,3:21:14,188,Finisher
541,Nicolás Recabarren,Argentina,Male,M25-29,12,9:48:46,217,1:04:06,545,5:02:08,155,3:35:32,352,Finisher
692,Guilherme Santos Souza,Brazil,Male,M35-39,67,9:48:47,218,59:17,245,4:51:35,46,3:48:46,577,Finisher
141,Matheus Lindemann Fell,Brazil,Male,M30-34,30,9:49:25,219,1:02:30,451,5:17:49,386,3:18:30,155,Finisher
1050,Kenned Mitomari,Brazil,Male,M40-44,52,9:49:34,220,57:04,154,5:01:45,145,3:43:01,492,Finisher
1583,Rodrigo Vasconcellos,Brazil,Male,M45-49,22,9:49:37,221,1:00:05,304,5:12:47,288,3:26:43,233,Finisher
525,Bruno Rodarte Freire,Brazil,Male,M18-24,4,9:49:44,222,1:01:51,415,5:05:37,195,3:34:21,334,Finisher
252,Leandro Garcia Costanzo,Argentina,Male,M30-34,31,9:49:45,223,57:48,188,5:25:04,508,3:17:20,145,Finisher
899,Bruno Dionisio Da Silva,Brazil,Male,M35-39,68,9:49:58,224,1:05:42,662,5:16:20,356,3:19:23,173,Finisher
660,Roberto Sobreira Jr,Brazil,Male,M35-39,69,9:50:28,225,1:04:00,538,5:24:37,494,3:13:53,110,Finisher
331,Pedro Oliveira Câmara da Fé,Brazil,Male,M35-39,70,9:50:31,226,56:50,143,5:11:37,272,3:32:12,305,Finisher
181,Arthur Henrique Moreira Dos Santos,Brazil,Male,M30-34,32,9:51:03,227,1:10:17,923,5:18:32,396,3:11:29,94,Finisher
1332,Rafael Pereira Ribeiro,Brazil,Male,M40-44,53,9:51:08,228,57:32,170,5:03:22,164,3:42:50,490,Finisher
1354,Cesar Schaeffer,Brazil,Male,M40-44,54,9:51:15,229,1:05:56,671,5:13:34,297,3:21:17,189,Finisher
307,Ranieri Ribeiro Carvalho,Brazil,Male,M35-39,71,9:51:18,230,1:00:44,345,5:00:11,126,3:42:45,485,Finisher
522,Alberto Gobbo,Brazil,Male,M18-24,5,9:51:28,231,57:31,169,4:55:44,81,3:50:32,606,Finisher
1867,Gustavo Leite Monteiro,Brazil,Male,M50-54,8,9:51:42,232,55:30,105,5:17:43,385,3:30:29,280,Finisher
1430,Vitor Puato De Almeida,Brazil,Male,M40-44,55,9:51:47,233,1:00:56,356,5:24:59,506,3:16:50,139,Finisher
1757,Eduardo Manrique,Argentina,Male,M45-49,23,9:51:56,234,59:45,277,5:14:46,321,3:28:38,258,Finisher
127,Alexandre Juriney Alves De Carvalho,Brazil,Male,M30-34,33,9:52:03,235,58:32,213,5:23:52,483,3:21:09,186,Finisher
1973,Saulo Rabelo Lima Verde,Brazil,Male,M50-54,9,9:52:16,236,1:06:25,696,5:19:07,405,3:14:21,117,Finisher
463,Livia Mendes,Brazil,Female,F40-44,1,9:52:44,237,1:07:43,762,5:06:46,209,3:31:26,292,Finisher
1461,Eduardo Fusco Calvilho,Brazil,Male,M40-44,56,9:52:47,238,59:35,266,5:05:04,190,3:36:33,377,Finisher
283,Davi Ximenes,Brazil,Male,M30-34,34,9:53:09,239,57:58,194,5:04:10,175,3:40:40,451,Finisher
323,João Guilherme Muzetti Daloia,Brazil,Male,M35-39,72,9:53:34,240,1:00:41,341,5:15:33,337,3:29:03,262,Finisher
2145,Fábio Carneiro,Brazil,Male,M45-49,24,9:53:42,241,1:03:01,484,5:02:02,152,3:41:33,464,Finisher
1094,Osmar Vieira Santos Neto,Brazil,Male,M40-44,57,9:53:47,242,1:05:21,630,5:10:07,246,3:29:35,270,Finisher
793,Filipe Veloso,Brazil,Male,M35-39,73,9:53:56,243,1:01:47,409,5:07:16,214,3:35:50,361,Finisher
1234,Eduardo Belotto,Brazil,Male,M40-44,58,9:54:16,244,1:01:02,363,5:13:03,290,3:31:46,297,Finisher
1532,Fabio Fantozzi,Brazil,Male,M45-49,25,9:54:33,245,59:04,241,4:53:57,63,3:53:04,643,Finisher
905,Ricardo Lamoglia,Brazil,Male,M35-39,74,9:54:34,246,55:50,118,5:13:26,296,3:36:09,367,Finisher
644,Rafael Benedito Dutra Ferreira,Brazil,Male,M35-39,75,9:54:50,247,1:01:21,385,5:13:17,295,3:30:05,272,Finisher
363,Fernanda Penkal De Souza,Brazil,Female,F30-34,2,9:54:53,248,1:04:48,591,5:10:07,247,3:29:54,271,Finisher
859,João Batista Martins Prata Braga,Brazil,Male,M35-39,76,9:54:57,249,1:00:08,306,5:19:06,403,3:26:00,228,Finisher
530,Matheus Teixeira Fialho,Brazil,Male,M18-24,6,9:55:10,250,1:06:28,701,5:16:15,354,3:20:50,184,Finisher
146,José Alves De Macêdo Neto,Brazil,Male,M30-34,35,9:55:19,251,1:00:46,347,5:05:53,200,3:32:13,307,Finisher
583,Gabriel Latuf,Brazil,Male,M25-29,13,9:55:29,252,1:10:32,940,5:17:30,378,3:16:25,136,Finisher
1790,Fabio Paiva Carvalho,Brazil,Male,M45-49,26,9:55:44,253,1:03:46,529,5:05:43,197,3:37:28,395,Finisher
1371,Carlos Freitas,Brazil,Male,M40-44,59,9:55:48,254,52:46,50,5:20:21,426,3:33:10,318,Finisher
1053,Thiago Morais Cesar,Brazil,Male,M40-44,60,9:55:49,255,1:00:12,310,5:16:09,352,3:30:51,287,Finisher
256,Vinicius Angelo Jeczmionski,Brazil,Male,M30-34,36,9:55:59,256,58:28,211,5:13:48,300,3:34:35,337,Finisher
1043,Rodrigo Lacerda Alves,Brazil,Male,M40-44,61,9:56:00,257,53:40,71,5:23:29,477,3:28:27,254,Finisher
582,Lucas Maciel Echel,Brazil,Male,M25-29,14,9:56:01,258,1:00:46,348,5:20:51,438,3:23:51,210,Finisher
1182,Luiz Francisco Prezia Patelli,Brazil,Male,M40-44,62,9:56:05,259,57:30,167,5:10:49,256,3:40:36,447,Finisher
138,Caio Inacio,Brazil,Male,M30-34,37,9:56:10,260,51:18,32,5:06:59,212,3:52:05,635,Finisher
894,Luís Henrique Diniz,Brazil,Male,M35-39,77,9:56:12,261,1:00:01,300,5:14:28,311,3:30:50,286,Finisher
1918,Adrian Pugliese,Argentina,Male,M50-54,10,9:56:25,262,1:12:44,1066,5:17:18,371,3:18:02,151,Finisher
1551,Alejandro Ithurriague,Argentina,Male,M50-54,11,9:56:58,263,1:01:39,398,5:03:39,168,3:40:32,445,Finisher
114,Joao Carvalho Rodrigues Neto,Brazil,Male,M30-34,38,9:57:13,264,57:18,161,5:28:14,579,3:24:15,213,Finisher
193,Rafael Morimoto,Brazil,Male,M30-34,39,9:57:16,265,1:00:59,360,5:02:04,153,3:46:17,537,Finisher
1462,Glauco Sapia,Brazil,Male,M40-44,63,9:57:20,266,1:06:48,712,5:17:29,376,3:21:09,187,Finisher
873,Rafael Triunfo De Matos,Brazil,Male,M35-39,78,9:57:28,267,1:04:31,569,5:22:53,468,3:20:18,178,Finisher
772,Ruy Fachini Neto,Brazil,Male,M35-39,79,9:57:37,268,1:02:55,474,5:36:47,747,3:09:53,79,Finisher
161,Jair Pedro De Souza Junior,Brazil,Male,M30-34,40,9:58:18,269,1:15:59,1224,5:15:48,343,3:19:47,174,Finisher
1201,Kleber Farago,Brazil,Male,M40-44,64,9:58:24,270,58:33,215,4:55:05,76,3:58:17,736,Finisher
108,Pedro Faria,Brazil,Male,M30-34,41,9:58:30,271,1:08:03,786,5:25:34,523,3:14:00,111,Finisher
1381,Junior Mamedio,Brazil,Male,M40-44,65,9:58:49,272,1:13:27,1098,5:11:23,266,3:25:23,225,Finisher
1146,Paulo Henrique Fernandes,Brazil,Male,M40-44,66,9:58:53,273,1:08:12,798,5:15:39,339,3:26:51,235,Finisher
1147,Marcelo Gonçalves De Mello Rosa Mendes,Brazil,Male,M40-44,67,9:58:58,274,1:06:29,703,5:16:08,350,3:26:55,237,Finisher
1534,Bernardo Duarte,Brazil,Male,M45-49,27,9:59:20,275,1:05:51,668,5:22:45,464,3:18:52,163,Finisher
705,André Constancio,Brazil,Male,M35-39,80,9:59:22,276,1:00:51,352,5:37:05,758,3:13:50,109,Finisher
308,Marcos Fang Fang Tam,Brazil,Male,M35-39,81,9:59:40,277,1:00:20,317,5:15:03,329,3:35:23,349,Finisher
1103,Filipe Soares Ribeiro,Brazil,Male,M40-44,68,9:59:49,278,1:10:05,913,5:19:12,406,3:23:59,212,Finisher
633,André Yamamoto,Brazil,Male,M35-39,82,9:59:53,279,59:13,243,4:52:34,52,4:01:36,792,Finisher
634,Alberto Caldeira Filho,Brazil,Male,M35-39,83,10:00:01,280,1:08:06,791,5:04:51,188,3:34:13,331,Finisher
360,Raquel Nuvolini Wajngarten,Brazil,Female,F30-34,3,10:00:06,281,1:02:49,468,5:24:57,504,3:25:17,223,Finisher
1865,João Quialheiro,Brazil,Male,M50-54,12,10:00:13,282,1:00:40,339,5:15:09,330,3:31:55,300,Finisher
1255,Fábio Junior,Brazil,Male,M40-44,69,10:00:23,283,1:02:00,426,5:04:27,179,3:44:37,520,Finisher
1175,Guilherme Schaefer Francisco Correia,Brazil,Male,M40-44,70,10:00:56,284,1:02:25,447,5:17:25,374,3:31:24,291,Finisher
1827,Marco Aurelio Dalan,Brazil,Male,M50-54,13,10:01:04,285,59:35,267,4:53:32,60,3:55:43,691,Finisher
392,Marina Jacob Martins,Brazil,Female,F35-39,3,10:01:09,286,1:11:09,985,5:22:49,465,3:16:49,138,Finisher
137,Jorge Lemes,Brazil,Male,M30-34,42,10:01:24,287,1:11:31,1007,5:15:29,335,3:24:36,216,Finisher
221,Erich Sigolo,Brazil,Male,M30-34,43,10:02:05,288,59:13,244,5:20:09,422,3:28:12,249,Finisher
729,Alberto Silva De Souza,Brazil,Male,M35-39,84,10:02:06,289,59:27,253,5:17:12,370,3:37:52,407,Finisher
566,Rodrigo Faria,Brazil,Male,M25-29,15,10:02:18,290,58:13,205,5:14:29,315,3:40:59,456,Finisher
1069,Vinicius De Paiva,Brazil,Male,M40-44,71,10:02:20,291,1:10:43,957,5:07:57,223,3:35:04,341,Finisher
1328,Jomar Monzato,Brazil,Male,M40-44,72,10:02:36,292,1:10:23,930,5:18:05,389,3:20:39,182,Finisher
765,Alexandre Borsatto,Brazil,Male,M35-39,85,10:02:53,293,1:03:10,492,5:00:05,125,3:52:05,636,Finisher
1966,Ernesto Freitas Azambuja,Brazil,Male,M50-54,14,10:03:14,294,56:20,129,5:20:05,420,3:33:56,325,Finisher
490,Luisina Viletto,Argentina,Female,F40-44,2,10:03:16,295,1:01:16,382,5:31:13,628,3:23:43,208,Finisher
1624,Luigi Massaro,Brazil,Male,M45-49,28,10:03:26,296,1:11:03,978,5:09:45,242,3:31:43,295,Finisher
1230,Ericson Pereira,Brazil,Male,M40-44,73,10:03:27,297,55:34,106,4:55:26,80,3:57:16,714,Finisher
1530,Wanderlei Jimenez,Brazil,Male,M45-49,29,10:03:35,298,1:07:59,781,5:12:26,284,3:29:26,266,Finisher
1081,Renato Cavalcanti,Brazil,Male,M40-44,74,10:03:38,299,1:04:05,543,5:09:10,235,3:40:35,446,Finisher
403,Fabiana Ribeiro De Assis,Brazil,Female,F35-39,4,10:03:53,300,59:33,262,5:11:18,264,3:44:03,507,Finisher
279,Alex De Oliveira,Brazil,Male,M30-34,44,10:03:54,301,1:15:58,1223,5:13:12,294,3:24:21,214,Finisher
1449,Alessandro Schwinden,Brazil,Male,M40-44,75,10:04:13,302,1:26:08,1617,5:15:55,344,3:14:11,114,Finisher
1513,Milton Bender Junior,Brazil,Male,M45-49,30,10:04:14,303,59:52,288,5:16:56,368,3:37:49,404,Finisher
1229,Fabio Monteiro,Brazil,Male,M40-44,76,10:04:30,304,1:02:42,462,5:28:59,593,3:21:59,196,Finisher
1669,Felipe Matos,Brazil,Male,M45-49,31,10:04:33,305,58:48,230,5:10:42,254,3:46:42,545,Finisher
430,Patrícia Berenstein Pereira,Brazil,Female,F35-39,5,10:04:57,306,1:05:00,608,5:12:52,289,3:38:37,420,Finisher
1301,Hakanay Queiroz,Brazil,Male,M40-44,77,10:05:17,307,58:53,234,5:17:18,372,3:36:57,385,Finisher
571,André Martins,Brazil,Male,M25-29,16,10:05:38,308,1:04:55,601,5:07:53,222,3:43:46,502,Finisher
1825,Joao Faiad E Silva,Brazil,Male,M50-54,15,10:05:38,309,1:06:25,697,5:14:51,323,3:33:45,323,Finisher
822,Esteban Mario Angeletti,Brazil,Male,M35-39,86,10:05:43,310,1:01:11,374,5:15:22,331,3:39:27,430,Finisher
1420,Rodrigo Cleto,Brazil,Male,M40-44,78,10:05:49,311,1:08:14,800,5:15:39,340,3:34:12,330,Finisher
632,Alfredo Matias Bugna,Argentina,Male,M35-39,87,10:05:54,312,59:59,296,5:42:54,882,3:13:36,102,Finisher
1666,Alesandro Silveira,Brazil,Male,M45-49,32,10:06:04,313,1:12:03,1031,5:16:10,353,3:27:09,242,Finisher
1105,Danilo Goncalves Moura,Brazil,Male,M40-44,79,10:06:06,314,1:12:39,1061,5:12:02,278,3:30:17,275,Finisher
796,Bruno Sech Silva,Brazil,Male,M35-39,88,10:06:10,315,1:11:54,1022,5:24:32,492,3:18:14,154,Finisher
313,Igor Freitas De Lucena,Brazil,Male,M35-39,89,10:06:13,316,1:04:24,562,5:16:03,348,3:34:13,332,Finisher
2041,Alex Souza,Brazil,Male,M55-59,3,10:06:14,317,52:15,40,5:10:41,253,3:53:53,661,Finisher
897,Gabriel Otormin,Uruguay,Male,M35-39,90,10:06:19,318,1:08:28,813,5:18:13,392,3:30:10,274,Finisher
1112,David Bodini,Brazil,Male,M40-44,80,10:06:24,319,1:01:29,392,5:11:31,269,3:44:54,523,Finisher
1674,Jorge Garcia,Uruguay,Male,M45-49,33,10:06:47,320,1:01:45,408,5:19:40,413,3:34:35,338,Finisher
555,Phillipe Violland,Brazil,Male,M25-29,17,10:06:50,321,58:08,203,5:47:58,966,3:09:55,80,Finisher
1636,Luciano Gomes,Brazil,Male,M45-49,34,10:06:53,322,1:10:18,926,5:18:34,397,3:29:14,265,Finisher
1994,Ricardo Pereira Dos Santos,Brazil,Male,M55-59,4,10:07:06,323,1:05:24,635,5:20:03,419,3:31:37,294,Finisher
551,Enrique Zapag Peralta,Paraguay,Male,M25-29,18,10:07:15,324,1:09:27,872,5:05:38,196,3:41:19,461,Finisher
1021,Sergio Lenharo,Brazil,Male,M40-44,81,10:07:34,325,58:28,212,5:16:51,367,3:41:49,470,Finisher
1058,Iuri Adjuto Salustiano Botelho,Brazil,Male,M40-44,82,10:07:35,326,1:00:58,358,5:08:41,231,3:41:22,462,Finisher
531,Matheus Angelini Pereira,Brazil,Male,M25-29,19,10:07:41,327,1:00:28,328,5:26:10,535,3:31:56,301,Finisher
1377,Elton Cunha De Souza,Brazil,Male,M40-44,83,10:07:52,328,1:21:59,1478,5:21:57,454,3:16:23,135,Finisher
171,Pedro Henrique Andrade Moreira,Brazil,Male,M30-34,45,10:08:03,329,1:03:22,510,5:22:23,460,3:29:05,263,Finisher
1880,Fernando Lucas,Brazil,Male,M50-54,16,10:08:20,330,1:00:18,315,5:15:24,333,3:44:37,521,Finisher
800,Rafael Ferreira,Brazil,Male,M35-39,91,10:08:25,331,1:01:07,370,5:39:43,815,3:19:06,168,Finisher
1136,Guilherme Acosta Moncks,Brazil,Male,M40-44,84,10:08:34,332,1:03:21,507,5:16:45,365,3:39:24,429,Finisher
1996,German Cabos,Argentina,Male,M55-59,5,10:08:43,333,1:14:37,1153,5:14:07,305,3:30:34,282,Finisher
776,Pedro Lins,Brazil,Male,M35-39,92,10:08:44,334,1:13:33,1102,5:17:32,381,3:29:34,269,Finisher
740,Ricardo Goulart De Carvalho Brito,Brazil,Male,M35-39,93,10:09:03,335,1:11:15,990,5:10:21,248,3:35:41,356,Finisher
1667,Juan Manuel Vanina,Argentina,Male,M45-49,35,10:09:08,336,1:06:33,705,5:08:10,225,3:42:33,482,Finisher
836,Rafael Marquez Gonçalves,Brazil,Male,M35-39,94,10:09:14,337,1:04:13,553,5:24:44,500,3:32:21,308,Finisher
1704,Felix Zylberglajt,Uruguay,Male,M45-49,36,10:09:25,338,1:05:14,623,5:14:28,313,3:37:28,396,Finisher
857,Marcelo Tomaszewski,Brazil,Male,M35-39,95,10:09:47,339,55:27,104,5:11:24,267,3:56:08,699,Finisher
220,Rafael Scucuglia,Brazil,Male,M30-34,46,10:09:47,340,1:16:53,1266,5:26:03,534,3:13:40,104,Finisher
1018,Mikelle Coelho,Brazil,Female,F25-29,1,10:09:56,341,59:22,249,5:49:40,994,3:13:41,105,Finisher
211,Bruno Figueira Arcuri,Brazil,Male,M30-34,47,10:10:13,342,58:44,225,5:29:35,603,3:30:05,273,Finisher
1396,Adenilson Da Silva Braz,Brazil,Male,M40-44,85,10:10:34,343,1:03:31,514,5:18:18,394,3:37:48,403,Finisher
716,Douglas Machado Bitencourt,Brazil,Male,M35-39,96,10:10:35,344,1:20:18,1404,5:08:11,227,3:21:31,192,Finisher
1129,Haroldo Ribeiro,Brazil,Male,M40-44,86,10:10:39,345,1:03:56,534,5:13:57,303,3:40:38,449,Finisher
500,Silvia Helena Barbosa Prado,Brazil,Female,F40-44,3,10:10:47,346,1:00:39,337,5:25:35,524,3:37:21,392,Finisher
880,Fábio Bin,Brazil,Male,M35-39,97,10:10:47,347,1:11:20,999,5:24:05,488,3:24:51,219,Finisher
1013,Clara Debiassi,Argentina,Female,F18-24,1,10:10:53,348,56:29,136,5:31:40,639,3:36:06,366,Finisher
804,João Feijão,Portugal,Male,M35-39,98,10:10:57,349,1:11:40,1014,5:07:34,218,3:39:02,426,Finisher
546,Diego Meira,Brazil,Male,M25-29,20,10:11:16,350,1:05:40,660,5:21:28,444,3:35:14,345,Finisher
615,Hugo Leme Varajao Palazzo,Brazil,Male,M35-39,99,10:11:19,351,55:58,121,5:11:35,270,3:53:23,648,Finisher
1722,Sergio Renato Diniz,Puerto Rico,Male,M45-49,37,10:11:20,352,1:00:36,335,4:47:33,32,4:10:09,917,Finisher
209,Marcelo Pacífico,Brazil,Male,M30-34,48,10:11:48,353,1:00:03,302,5:17:26,375,3:46:03,533,Finisher
698,Eliakyn Canali,Brazil,Male,M35-39,100,10:11:51,354,1:20:36,1421,5:01:01,139,3:37:51,406,Finisher
1168,Renato Silva,Brazil,Male,M40-44,87,10:11:54,355,58:05,200,5:37:45,781,3:28:47,259,Finisher
477,Elen Caetano,Brazil,Female,F40-44,4,10:12:04,356,1:09:35,885,5:28:18,582,3:24:40,217,Finisher
272,Jonatas Gondaski,Brazil,Male,M30-34,49,10:12:21,357,1:06:12,686,5:08:22,229,3:47:25,557,Finisher
837,Lucio Flavio Barbizan Da Rocha,Brazil,Male,M35-39,101,10:12:34,358,1:03:21,508,5:26:49,547,3:31:49,298,Finisher
348,Mauro Campos Matos,Brazil,Male,M35-39,102,10:12:47,359,1:00:12,311,5:45:26,916,3:18:45,158,Finisher
1125,Gilberto Alves Martins Junior,Brazil,Male,M40-44,88,10:12:48,360,1:02:17,438,4:56:23,88,4:03:56,828,Finisher
1167,Cleber Almeida De Campos,Brazil,Male,M40-44,89,10:12:50,361,1:00:23,320,5:26:01,532,3:36:37,382,Finisher
781,André Luiz Cerqueira,Brazil,Male,M35-39,103,10:12:50,362,1:01:51,416,5:28:16,580,3:32:53,312,Finisher
1385,Anderson Oliveira Leite,Brazil,Male,M40-44,90,10:12:57,363,1:17:25,1285,5:22:57,470,3:20:42,183,Finisher
1376,Rodrigo Quirino,Brazil,Male,M40-44,91,10:13:04,364,1:06:21,690,5:19:25,410,3:35:31,351,Finisher
372,Amanda Altoe,Brazil,Female,F30-34,4,10:13:07,365,1:02:00,427,5:29:15,599,3:33:58,326,Finisher
1378,Antonio Moura,Brazil,Male,M40-44,92,10:13:15,366,1:10:32,942,5:11:19,265,3:43:02,493,Finisher
1814,Pedro José Cortez Casal Da Veiga,Brazil,Male,M50-54,17,10:13:22,367,58:15,206,5:28:50,591,3:36:26,374,Finisher
205,Victor Gomes Falcao,Brazil,Male,M30-34,50,10:13:30,368,1:16:15,1241,5:16:08,351,3:22:40,201,Finisher
1219,Thiago Palermo,Brazil,Male,M40-44,93,10:13:32,369,1:05:27,639,4:51:40,47,4:07:30,880,Finisher
1538,Rogerio Pereira,Brazil,Male,M45-49,38,10:13:56,370,1:11:28,1005,5:18:07,390,3:31:44,296,Finisher
254,Alexandre Coral Fischer,Brazil,Male,M30-34,51,10:14:07,371,1:02:40,461,5:33:24,677,3:29:00,261,Finisher
1034,Thiago Hernandes Alves,Brazil,Male,M40-44,94,10:14:15,372,1:06:25,699,5:24:52,503,3:26:58,240,Finisher
390,Maria Cecília Lagreca De Paiva Barbosa,Brazil,Female,F35-39,6,10:14:28,373,1:08:27,811,5:18:45,401,3:39:40,432,Finisher
214,Thales Lopes De Freitas,Brazil,Male,M30-34,52,10:14:35,374,1:02:48,467,5:31:52,645,3:27:41,245,Finisher
1152,Carlos Emanuel De Campos Silva,Brazil,Male,M40-44,95,10:14:43,375,59:52,289,5:25:21,517,3:36:46,384,Finisher
1068,Bruno Mantovani,Brazil,Male,M40-44,96,10:14:54,376,1:13:38,1110,5:25:16,515,3:26:06,230,Finisher
1186,Victor Sato,Brazil,Male,M40-44,97,10:15:22,377,1:13:31,1099,5:16:36,357,3:32:37,310,Finisher
918,Gustavo Saez,Chile,Male,M35-39,104,10:15:23,378,1:11:00,973,5:19:06,404,3:35:13,344,Finisher
1440,Fernando Brettas Sesto,Brazil,Male,M40-44,98,10:15:33,379,1:00:58,359,5:14:59,328,3:50:46,614,Finisher
1087,Bruno Otavio Menezes Da Luz,Brazil,Male,M40-44,99,10:15:49,380,57:21,163,5:11:44,274,3:54:53,675,Finisher
1130,Eduardo Rossini Eduardo Rossini,Brazil,Male,M40-44,100,10:15:56,381,1:02:03,429,5:31:37,635,3:34:06,329,Finisher
157,Igor Itapá De Carvalho,Brazil,Male,M30-34,53,10:16:03,382,59:07,242,5:19:33,412,3:46:58,551,Finisher
1512,Rodrigo Alves De Souza,United States,Male,M45-49,39,10:16:11,383,1:15:47,1211,5:16:46,366,3:35:04,342,Finisher
1324,Luiz Paulo Rodrigues Da Silva,Brazil,Male,M40-44,101,10:16:31,384,1:09:54,899,5:14:10,306,3:41:17,459,Finisher
1928,Marcos Fernando Peixoto Costa,Brazil,Male,M50-54,18,10:16:31,385,1:03:56,535,5:21:34,445,3:42:15,478,Finisher
364,Larissa França,Brazil,Female,F30-34,5,10:16:49,386,1:13:39,1111,5:20:16,424,3:33:28,320,Finisher
1764,Mauricio Torres Moreira,Brazil,Male,M45-49,40,10:16:53,387,1:16:37,1256,5:04:33,183,3:44:16,515,Finisher
1686,Eric Andueza Machado,Brazil,Male,M45-49,41,10:17:14,388,53:20,61,5:11:41,273,4:03:10,819,Finisher
1618,Marcelo Luiz Leal,Brazil,Male,M45-49,42,10:17:19,389,1:00:37,336,5:09:58,244,3:57:32,720,Finisher
534,Carlos Arturo Galvis Fajardo,Colombia,Male,M25-29,21,10:17:24,390,1:08:58,844,5:14:50,322,3:43:18,496,Finisher
188,José Olino De Castro Lima,Brazil,Male,M30-34,54,10:17:33,391,59:42,275,5:30:11,610,3:38:47,422,Finisher
589,Bruno Gurgel,Brazil,Male,M25-29,22,10:17:36,392,55:40,113,5:31:54,647,3:36:20,371,Finisher
1383,Geovani Miranda,Brazil,Male,M40-44,102,10:17:40,393,1:04:59,605,5:16:44,364,3:44:24,517,Finisher
1475,Daniel Rampazzo Mathias,Brazil,Male,M45-49,43,10:17:42,394,1:05:37,656,5:30:35,620,3:31:02,288,Finisher
1672,Wesler Augusto Franco De Godoy,Brazil,Male,M40-44,103,10:17:46,395,59:32,260,5:19:58,418,3:40:06,442,Finisher
1090,Ricardo Stuber,Brazil,Male,M40-44,104,10:17:51,396,1:04:12,551,5:37:13,764,3:24:51,220,Finisher
213,José Augusto De Oliveira Bazaneli,Brazil,Male,M30-34,55,10:17:53,397,1:01:56,423,5:23:05,473,3:40:01,439,Finisher
1535,Luis Fernando Almeida,Brazil,Male,M45-49,44,10:17:56,398,1:08:48,834,5:09:01,233,3:50:52,616,Finisher
212,Diego Eduardo Vieira Brito,Brazil,Male,M30-34,56,10:18:10,399,1:15:19,1191,5:16:38,359,3:30:31,281,Finisher
540,Bruno Baeta,Brazil,Male,M25-29,23,10:18:35,400,1:07:13,736,5:22:22,457,3:37:58,408,Finisher
1100,Emmerson Badaro Cardoso,Brazil,Male,M40-44,105,10:18:46,401,1:10:22,928,5:29:51,607,3:30:28,279,Finisher
253,Samuel Piccollo,Brazil,Male,M30-34,57,10:18:58,402,1:16:43,1259,5:10:02,245,3:45:21,528,Finisher
333,Paulo Boza,Brazil,Male,M35-39,105,10:19:00,403,56:11,126,5:25:51,529,3:48:43,575,Finisher
1736,Marcelo Schiavon,Brazil,Male,M45-49,45,10:19:07,404,54:49,89,5:13:04,292,4:01:00,786,Finisher
1417,Luciano Santin,Brazil,Male,M40-44,106,10:19:08,405,1:06:48,713,5:26:35,542,3:33:37,321,Finisher
1091,Renato Wright,Brazil,Male,M40-44,107,10:19:22,406,1:01:47,411,5:27:13,555,3:41:10,458,Finisher
1323,Eduardo De Carvalho Amantini,Brazil,Male,M40-44,108,10:19:31,407,1:01:48,412,5:07:03,213,4:03:33,824,Finisher
208,Pablo Ruiz Gallo,Argentina,Male,M30-34,58,10:19:43,408,55:21,100,5:12:18,283,4:06:12,854,Finisher
421,Liam Salt,United Kingdom,Male,M35-39,106,10:20:04,409,59:19,246,5:22:22,458,3:48:38,574,Finisher
1160,Ignacio Duran,Uruguay,Male,M40-44,109,10:20:12,410,1:13:32,1101,5:21:51,451,3:35:50,362,Finisher
1044,Bruno Devesa Cintra,Brazil,Male,M40-44,110,10:20:22,411,1:06:38,708,5:32:20,654,3:28:36,256,Finisher
1916,Pablo Rodríguez,Argentina,Male,M50-54,19,10:20:43,412,1:05:30,645,5:16:06,349,3:51:07,621,Finisher
1527,Alessandro Sales Gengo,Brazil,Male,M45-49,46,10:20:53,413,1:10:05,914,5:10:39,252,3:47:56,565,Finisher
2002,Fabian Ruben Coustere,Argentina,Male,M55-59,6,10:21:10,414,1:08:52,840,5:17:41,384,3:42:02,473,Finisher
816,Luciano Camilot,Brazil,Male,M35-39,107,10:21:10,415,1:07:25,748,5:24:51,502,3:41:03,457,Finisher
285,Danniel Melo,Brazil,Male,M35-39,108,10:21:28,416,1:04:36,578,5:27:10,553,3:34:39,339,Finisher
1297,Luiz Gustavo Baptista Madeira Pipa,Brazil,Male,M40-44,111,10:21:28,417,58:05,201,5:14:24,310,3:57:12,712,Finisher
118,Lucas Tanganini Dos Santos,Brazil,Male,M30-34,59,10:21:29,418,1:04:53,598,5:46:01,933,3:19:08,169,Finisher
1039,Airac Baggi,Brazil,Male,M40-44,112,10:21:31,419,1:08:43,829,5:24:24,491,3:37:07,389,Finisher
748,Rafael Luis Alves,Brazil,Male,M35-39,109,10:21:41,420,59:59,298,5:21:50,450,3:49:39,588,Finisher
184,Gabriel Rodrigo Dagnoni,Brazil,Male,M30-34,60,10:21:45,421,1:12:34,1056,5:24:17,490,3:32:04,303,Finisher
1989,Alberto Marinoni,Paraguay,Male,M55-59,7,10:21:59,422,1:05:27,640,5:13:50,301,3:52:42,641,Finisher
245,Rafael Trevizan Pereira,Brazil,Male,M30-34,61,10:22:05,423,1:00:35,334,5:37:13,765,3:36:34,379,Finisher
